date,net_return,equity
2021-01-01,0.005610651303121994,1.005610651303122
2021-01-02,0.037606284039893634,1.0434279310895695
2021-01-03,-0.025789915895332638,1.0165180125039286
2021-01-04,-0.025651964836519436,0.9904423281914891
2021-01-05,0.0,0.9904423281914891
2021-01-06,0.0,0.9904423281914891
2021-01-07,0.0,0.9904423281914891
2021-01-08,-0.0007233684967937748,0.9897258734133844
2021-01-09,0.0067492101628428,0.9964057413366545
2021-01-10,-0.005666968194240063,0.9907591416919415
2021-01-11,-0.015493141832646717,0.9754091697877169
2021-01-12,-0.011997505580266798,0.9637066928301453
2021-01-13,0.009420290604984283,0.9727850899345736
2021-01-14,-0.0019078026433039241,0.9709292079686298
2021-01-15,-0.010549126744845871,0.9606867526934959
2021-01-16,0.05016830003186468,1.008882773939261
2021-01-17,-0.00402896962829391,1.0048180158845508
2021-01-18,-0.009302236236730543,0.9954709613258699
2021-01-19,-0.0035067242801744003,0.9919801191355799
2021-01-20,0.006487083566817375,0.9984151770650339
2021-01-21,-0.01675673373843889,0.9816849997825389
2021-01-22,0.04060933825057944,1.021550577994228
2021-01-23,-0.0005446508348901924,1.0209941896190409
2021-01-24,0.0048936993429231634,1.025990628213908
2021-01-25,-0.018288609346797324,1.0072266864210286
2021-01-26,-0.002997237896438354,1.0042077884261835
2021-01-27,-0.025005960191973542,0.9790966084443286
2021-01-28,0.02430766592350775,1.0028961617092327
2021-01-29,-0.0032724205356358116,0.9996142637145451
2021-01-30,-0.013138975806549102,0.9864803560877183
2021-01-31,0.0,0.9864803560877183
2021-02-01,0.0,0.9864803560877183
2021-02-02,0.0,0.9864803560877183
2021-02-03,0.0,0.9864803560877183
2021-02-04,0.0,0.9864803560877183
2021-02-05,0.0,0.9864803560877183
2021-02-06,0.008108783316148394,0.9944795115408706
2021-02-07,0.015156014894949221,1.0095518578305058
2021-02-08,0.00028051161641706734,1.0098350488540027
2021-02-09,-0.003955479577429921,1.0058406669416877
2021-02-10,0.0011335148157776143,1.0069808022399778
2021-02-11,-0.0013695060610386944,1.0056017359279605
2021-02-12,6.307342021405482e-05,1.0056651626688187
2021-02-13,-0.0016237439060841075,1.004032219989374
2021-02-14,-0.0016413489237735446,1.0023842527856606
2021-02-15,-0.002835807676558222,0.9995416838267499
2021-02-16,-0.0013996937279766586,0.9981426316010463
2021-02-17,-0.0018281217750309997,0.9963179053216297
2021-02-18,0.004242288293372365,1.0005445731078528
2021-02-19,-0.0017379778469120977,0.9988056488049433
2021-02-20,-0.06782544738265628,0.9310612088264237
2021-02-21,0.0,0.9310612088264237
2021-02-22,0.0,0.9310612088264237
2021-02-23,0.0,0.9310612088264237
2021-02-24,0.0,0.9310612088264237
2021-02-25,0.0,0.9310612088264237
2021-02-26,0.0,0.9310612088264237
2021-02-27,0.0,0.9310612088264237
2021-02-28,0.0,0.9310612088264237
2021-03-01,0.0,0.9310612088264237
2021-03-02,0.0,0.9310612088264237
2021-03-03,0.0,0.9310612088264237
2021-03-04,0.0,0.9310612088264237
2021-03-05,0.0,0.9310612088264237
2021-03-06,0.0,0.9310612088264237
2021-03-07,0.0,0.9310612088264237
2021-03-08,0.0,0.9310612088264237
2021-03-09,0.03383556461039894,0.9625641905139063
2021-03-10,-0.008146550432647337,0.9547226127912244
2021-03-11,0.00619451028986151,0.9606366518401231
2021-03-12,-0.014584565891441748,0.9466261832936269
2021-03-13,0.007065263524736576,0.953314346738012
2021-03-14,-0.023277836546691688,0.9311232511970283
2021-03-15,-0.010519069445542262,0.9213287010553277
2021-03-16,0.010395333471437063,0.9309062201396038
2021-03-17,-0.004988768022495371,0.9262621449566293
2021-03-18,-0.0480863339840637,0.8817215940974495
2021-03-19,0.020867853144338033,0.9001212308372668
2021-03-20,-0.002952630391409583,0.8974635055351436
2021-03-21,0.028014907356684438,0.9226058624987159
2021-03-22,-0.05405737593000559,0.8727322105543958
2021-03-23,-0.010886002588337162,0.8632316454513754
2021-03-24,-0.03777820514124253,0.8306203032651011
2021-03-25,0.03947559446188498,0.8634095335086021
2021-03-26,0.1228093628981406,0.9694443082389742
2021-03-27,-0.01288222871536504,0.9569557049334309
2021-03-28,-0.0007510477397799642,0.956236985514171
2021-03-29,0.009788263308117218,0.965596884913344
2021-03-30,0.010577665404956305,0.9758106456780254
2021-03-31,0.2325883277814813,1.2027728119876449
2021-04-01,-0.047550549210281456,1.1455803042024377
2021-04-02,0.023500079695345732,1.1725015326486135
2021-04-03,0.029035435983833402,1.2065456258407787
2021-04-04,0.07607679618852248,1.298335751510021
2021-04-05,0.02043648570799439,1.3248691715399337
2021-04-06,-0.025188923773716065,1.2914971429678679
2021-04-07,-0.027771506535155366,1.2556303216218012
2021-04-08,0.027153567033705528,1.289725163729512
2021-04-09,-0.015760813407421748,1.2693980460771146
2021-04-10,0.021507704064040567,1.2966998835916126
2021-04-11,-0.0051900806864336735,1.289969906569683
2021-04-12,0.018732160000127784,1.3141338292548963
2021-04-13,0.04821902613471796,1.3775000827122552
2021-04-14,0.004418696753793361,1.383586837856086
2021-04-15,-0.009403958366940635,1.3705756448358404
2021-04-16,-0.025645388123289647,1.3354267004716973
2021-04-17,-0.0012612916713069522,1.3337423378967515
2021-04-18,0.016431854888347974,1.3556581984515168
2021-04-19,0.03157899536253139,1.3984685224135949
2021-04-20,-0.026709122904467697,1.3611166547704208
2021-04-21,-0.004433911793041423,1.3550815835831291
2021-04-22,-0.01699361861100568,1.3320538439649199
2021-04-23,-0.004198433324855477,1.3264613047159157
2021-04-24,0.007661419554565674,1.336623881294241
2021-04-25,-0.007059041653166398,1.327188597641568
2021-04-26,0.0075939044571791126,1.3372671410487156
2021-04-27,0.0002017640909866003,1.3375369535378354
2021-04-28,0.019207672272882226,1.3632279249942594
2021-04-29,-0.006900767897603521,1.3538206054923423
2021-04-30,0.012174532924767778,1.370302739028138
2021-05-01,0.017511516750516876,1.3942988183959084
2021-05-02,-0.004942418637940205,1.3874076099290105
2021-05-03,0.019281051545392502,1.4141582875705214
2021-05-04,0.024460782522228497,1.448749705894791
2021-05-05,0.024178791130504473,1.4837787224340009
2021-05-06,-0.012865767687397778,1.464688770091661
2021-05-07,0.019164334250168613,1.492758555254166
2021-05-08,-0.009229201129757003,1.47898158630956
2021-05-09,-0.011709990814378957,1.4616627255192394
2021-05-10,-0.02131028966387638,1.4305142694475332
2021-05-11,0.007644762569317898,1.441450211389481
2021-05-12,-0.048850345160527664,1.3710348710313893
2021-05-13,-0.015100341487360058,1.3503317762877367
2021-05-14,0.048096889560405254,1.4152785346017538
2021-05-15,-0.02200083051576429,1.3841412314293813
2021-05-16,0.0018897878324632966,1.3867569646869473
2021-05-17,-0.04589924678122237,1.3231058645392022
2021-05-18,-0.004863870711722784,1.3166704486761613
2021-05-19,-0.06618475763338849,1.2295269341474848
2021-05-20,0.03203603149797374,1.2689160977374407
2021-05-21,-0.04167124852726467,1.216038779668377
2021-05-22,-0.014568688340847458,1.1983226896770038
2021-05-23,-0.025361416497593603,1.1679315288455887
2021-05-24,0.04081830920317975,1.2156045191181504
2021-05-25,-0.000799253248133236,1.2146329432577998
2021-05-26,0.03379091549357249,1.2556765023991334
2021-05-27,-0.017335916165503118,1.2339081998225498
2021-05-28,-0.021016770011922814,1.2079754349710536
2021-05-29,-0.01670110313083062,1.187800912652092
2021-05-30,-0.000529108367548492,1.1871724372502261
2021-05-31,0.0,1.1871724372502261
2021-06-01,0.0,1.1871724372502261
2021-06-02,0.0014830115259962806,1.1889330276580132
2021-06-03,-0.0006830197051562736,1.1881209629720118
2021-06-04,-0.020227258391377623,1.1640885332537645
2021-06-05,-0.0006658933646594978,1.1633133744235946
2021-06-06,0.0,1.1633133744235946
2021-06-07,0.0,1.1633133744235946
2021-06-08,0.0,1.1633133744235946
2021-06-09,0.0,1.1633133744235946
2021-06-10,0.0,1.1633133744235946
2021-06-11,-0.02949258897364815,1.1290042512241718
2021-06-12,-0.0007823071472060628,1.1281210231292131
2021-06-13,0.018458262317063268,1.1489441768995259
2021-06-14,0.005280984623680318,1.1550117334311993
2021-06-15,-0.0017042209409580122,1.1530433382480336
2021-06-16,0.0014108181946974607,1.1546700727689085
2021-06-17,-0.004150092790924154,1.1498780848240144
2021-06-18,-0.021052222014337874,1.1256705960928777
2021-06-19,-0.014397422138089366,1.1094638413324938
2021-06-20,0.00038744144194224894,1.1098936936029624
2021-06-21,-0.0767112748880524,1.0247523333764696
2021-06-22,0.003351282429240765,1.0281865678656377
2021-06-23,-0.0007544501654479507,1.0274108523394
2021-06-24,0.0,1.0274108523394
2021-06-25,0.0,1.0274108523394
2021-06-26,0.0,1.0274108523394
2021-06-27,0.0,1.0274108523394
2021-06-28,0.0,1.0274108523394
2021-06-29,0.0,1.0274108523394
2021-06-30,0.0,1.0274108523394
2021-07-01,0.0,1.0274108523394
2021-07-02,0.0,1.0274108523394
2021-07-03,0.0,1.0274108523394
2021-07-04,0.0,1.0274108523394
2021-07-05,0.0,1.0274108523394
2021-07-06,0.0,1.0274108523394
2021-07-07,0.0,1.0274108523394
2021-07-08,0.0,1.0274108523394
2021-07-09,0.0,1.0274108523394
2021-07-10,0.0,1.0274108523394
2021-07-11,0.0,1.0274108523394
2021-07-12,0.0,1.0274108523394
2021-07-13,0.0,1.0274108523394
2021-07-14,-0.0010972953750201242,1.0262834791628825
2021-07-15,0.010525698012336493,1.037085829139601
2021-07-16,-0.0215112337022364,1.0147768334997014
2021-07-17,-0.004186623848254412,1.0105283446079154
2021-07-18,0.0022712936270532502,1.01282355119698
2021-07-19,-0.0356655552742563,0.9767006368486957
2021-07-20,-0.027679813600211656,0.9496657452775158
2021-07-21,-0.001358060861115562,0.9483760413977123
2021-07-22,0.0,0.9483760413977123
2021-07-23,0.0,0.9483760413977123
2021-07-24,0.0,0.9483760413977123
2021-07-25,0.0,0.9483760413977123
2021-07-26,0.0006002807823863865,0.948945333309839
2021-07-27,-0.0014539189030361443,0.9475656437517919
2021-07-28,-0.0014654759374574944,0.9461770091017122
2021-07-29,-0.004858654032360854,0.941579862361113
2021-07-30,0.05094048748482871,0.9895443995556861
2021-07-31,-0.017301351654265384,0.9724239439214643
2021-08-01,-0.03747087583321973,0.9359863670615333
2021-08-02,-0.0168889263148988,0.9201785622764812
2021-08-03,-0.03771478754955582,0.885474223292568
2021-08-04,0.07268097780060145,0.9498313556586999
2021-08-05,-0.007041856491861398,0.9431427795606812
2021-08-06,-0.003790315543705458,0.9395679708233787
2021-08-07,0.016407150352283795,0.9549836037868681
2021-08-08,-0.034426859105867846,0.9221065178108837
2021-08-09,0.03511414031826665,0.9544854954656833
2021-08-10,-0.005270470941980965,0.9494549073972891
2021-08-11,0.004186166230907951,0.9534294834684055
2021-08-12,-0.028978386830540548,0.9258006350808156
2021-08-13,0.06798511848926192,0.9887413009542187
2021-08-14,0.09334757983069353,1.0810379084769464
2021-08-15,0.0013314458596529466,1.0824772519243158
2021-08-16,-0.03528718407778397,1.0442796778756487
2021-08-17,-0.033757368406815313,1.00902754406985
2021-08-18,0.055458166147065446,1.064986361255841
2021-08-19,0.00024964560983797845,1.065252230425466
2021-08-20,0.03562990729351401,1.1032070686397342
2021-08-21,0.040887540880694795,1.1483144927586129
2021-08-22,-0.0005113084523563627,1.147727349852502
2021-08-23,0.020184506165794813,1.1708936596222512
2021-08-24,0.0644795038200654,1.2463923018207546
2021-08-25,-0.05666664186672077,1.1757634356280402
2021-08-26,-0.034518633618359496,1.1351776883717322
2021-08-27,0.060391107788704046,1.2037323265095212
2021-08-28,-4.301905978942866e-05,1.2036805430765967
2021-08-29,-0.014589297427427983,1.1861196896260442
2021-08-30,-0.0332407501932519,1.1466921813238873
2021-08-31,-0.011287641677884652,1.1337487308662713
2021-09-01,0.006667039481601522,1.1413074784171724
2021-09-02,0.05942564990247545,1.2091304170606683
2021-09-03,0.053819648193623726,1.274205390727083
2021-09-04,-0.01934300487771823,1.249558429639034
2021-09-05,0.00799621768845249,1.2595501708568686
2021-09-06,0.05818727862255546,1.3328399675876046
2021-09-07,0.022694468412654434,1.3630880621311448
2021-09-08,0.03859365964731043,1.415694618870346
2021-09-09,-0.006761207468852892,1.4061228138396251
2021-09-10,-0.017576361848819166,1.3814082904597
2021-09-11,-0.0014400490083207318,1.3794189948209374
2021-09-12,-0.010353447099271551,1.3651372532303285
2021-09-13,-0.010476560842428317,1.3508353097385954
2021-09-14,-0.023373739413510397,1.3192612372181969
2021-09-15,-0.00043210248232739,1.3186911811627566
2021-09-16,-0.014694238914151447,1.2993140178927665
2021-09-17,-0.010861739222471911,1.285201207862313
2021-09-18,0.049180985109207986,1.3484086693285255
2021-09-19,-0.03605736220163036,1.2997886095427285
2021-09-20,-0.045350008305041656,1.2408431853051671
2021-09-21,-0.020257499291118086,1.215706805358459
2021-09-22,0.07256391324092726,1.303923248508895
2021-09-23,0.009043487123875815,1.3157152616173076
2021-09-24,-0.014733996929493176,1.2963295169925508
2021-09-25,-0.014488972302530656,1.2775470345258928
2021-09-26,-0.005606273028120556,1.270384757044075
2021-09-27,-0.0017545058916842438,1.2681558595031353
2021-09-28,-0.017666180655160013,1.245752388990253
2021-09-29,0.014456292876508625,1.2637613503771066
2021-09-30,0.004107827498158745,1.268952664003296
2021-10-01,0.0036163009418281877,1.2735415787172666
2021-10-02,0.004939125827116753,1.279831760820616
2021-10-03,-0.0023250354052649636,1.2768561066639255
2021-10-04,-0.016481727524269907,1.2558113122261905
2021-10-05,-0.0035649027520170407,1.2513344670232212
2021-10-06,-0.022613903840609018,1.2230369097135183
2021-10-07,0.007344902393355834,1.2320199964388356
2021-10-08,-0.0011503037387001758,1.2306027992307786
2021-10-09,0.011888342993990442,1.2452326273973988
2021-10-10,-0.0039976586757570765,1.2402546123811478
2021-10-11,0.034096938564767365,1.2825434977041772
2021-10-12,-0.01795854771630956,1.259510879102414
2021-10-13,0.016123403858329777,1.2798184816701423
2021-10-14,-0.0006754814571205969,1.278953988017294
2021-10-15,0.05105248338536872,1.344247765241198
2021-10-16,-0.00948809340111234,1.331493416890353
2021-10-17,0.00700954672740095,1.3408265822132726
2021-10-18,0.0050105370062270005,1.3475448434223851
2021-10-19,-0.0016487735263381875,1.3453230471589968
2021-10-20,0.03929239428444142,1.3981840107679142
2021-10-21,-0.019928431138645286,1.370320396990171
2021-10-22,0.00811052062221207,1.3814344088289976
2021-10-23,0.005156847740568793,1.3885582557389113
2021-10-24,-0.02081093113763144,1.3596610654981391
2021-10-25,0.028172623460333446,1.397966284730094
2021-10-26,0.004344150818839321,1.404039261110614
2021-10-27,-0.05573728947648171,1.3257819183777462
2021-10-28,0.017676551161382115,1.3492171702867857
2021-10-29,0.028555547439713003,1.3877448051993853
2021-10-30,-0.017491686767475367,1.3634708077536466
2021-10-31,-0.0031088864454514864,1.3592319318406525
2021-11-01,0.034607221584305625,1.4062711724903258
2021-11-02,0.04724824186075227,1.4727150129699524
2021-11-03,0.011399829719328514,1.4895037133429085
2021-11-04,0.004380507314714288,1.4960284952545013
2021-11-05,-0.029573134251990485,1.4517862437195366
2021-11-06,0.054081145777144624,1.530300507203386
2021-11-07,-0.020614536738523093,1.4987540711766612
2021-11-08,-0.003682899582799326,1.4932343104332058
2021-11-09,-0.021600819447476494,1.460979225700761
2021-11-10,-0.023925258145815365,1.426024920580197
2021-11-11,0.017288650766768665,1.450678967416817
2021-11-12,-0.019883780946783336,1.421833984604595
2021-11-13,0.08130523458185968,1.537436530259332
2021-11-14,0.04449456688249254,1.6058441027825432
2021-11-15,-0.011151816790467728,1.5879360235542592
2021-11-16,0.0200976412170788,1.6198497920313275
2021-11-17,0.04940621158299896,1.6998804335891042
2021-11-18,-0.034227781558328174,1.6416972974329402
2021-11-19,0.05630833178469885,1.7341385335468378
2021-11-20,0.0619718918748573,1.841606379243826
2021-11-21,0.009924403655963587,1.8598832243268393
2021-11-22,0.02287171708855862,1.902421947251399
2021-11-23,-0.03878836081885495,1.828630118331703
2021-11-24,-0.03301084560055012,1.7682654918349396
2021-11-25,0.015539063931612862,1.7957426823606277
2021-11-26,-0.05507878977993019,1.6968353486600387
2021-11-27,0.035440972911579216,1.7569728442873092
2021-11-28,-0.011464827419083279,1.7368294538475393
2021-11-29,0.03603684729094603,1.7994193116462602
2021-11-30,-0.00020772212468966877,1.7990455324436374
2021-12-01,-0.0028857547817716656,1.7938539281957633
2021-12-02,-0.04059134714689183,1.7210389806655535
2021-12-03,0.001661289167038671,1.7238981240801845
2021-12-04,-0.05423139886182715,1.6304087173160364
2021-12-05,-0.025271167581212506,1.5892063853948732
2021-12-06,-0.0009984822628724688,1.5876195910070128
2021-12-07,0.0,1.5876195910070128
2021-12-08,0.0,1.5876195910070128
2021-12-09,-0.05020279641718517,1.507916647891753
2021-12-10,-0.02569218518923133,1.469174974124193
2021-12-11,0.01010847601890541,1.4840260941177035
2021-12-12,-0.0013755109124852227,1.4819848000308318
2021-12-13,0.0,1.4819848000308318
2021-12-14,0.0,1.4819848000308318
2021-12-15,0.0,1.4819848000308318
2021-12-16,0.0,1.4819848000308318
2021-12-17,0.0,1.4819848000308318
2021-12-18,0.0,1.4819848000308318
2021-12-19,-0.028201490110222882,1.4401906203492616
2021-12-20,0.01955008183654483,1.468346464837314
2021-12-21,-0.0011735466585317544,1.466623291749937
2021-12-22,0.0,1.466623291749937
2021-12-23,0.013434482470595643,1.4863266166539189
2021-12-24,-0.0009305888562434195,1.4849434576677227
2021-12-25,-0.0011317678130327025,1.483262846458161
2021-12-26,-0.00021290751712721434,1.4829470486482745
2021-12-27,-0.00404610427143115,1.4769468902604326
2021-12-28,-0.02238959640729221,1.4438786454724961
2021-12-29,-0.013446020457680063,1.4244642236670655
2021-12-30,-0.0047943460519811465,1.417634849240139
2021-12-31,0.024790820807016,1.4527791807574324
2022-01-01,0.0,1.4527791807574324
2022-01-02,0.0,1.4527791807574324
2022-01-03,0.0,1.4527791807574324
2022-01-04,0.0,1.4527791807574324
2022-01-05,0.0,1.4527791807574324
2022-01-06,0.0,1.4527791807574324
2022-01-07,0.0,1.4527791807574324
2022-01-08,0.0,1.4527791807574324
2022-01-09,0.0,1.4527791807574324
2022-01-10,0.0,1.4527791807574324
2022-01-11,0.0,1.4527791807574324
2022-01-12,0.0,1.4527791807574324
2022-01-13,0.0,1.4527791807574324
2022-01-14,0.0,1.4527791807574324
2022-01-15,0.0,1.4527791807574324
2022-01-16,0.0,1.4527791807574324
2022-01-17,0.0,1.4527791807574324
2022-01-18,0.0,1.4527791807574324
2022-01-19,0.0,1.4527791807574324
2022-01-20,0.0,1.4527791807574324
2022-01-21,0.0,1.4527791807574324
2022-01-22,0.0,1.4527791807574324
2022-01-23,0.0,1.4527791807574324
2022-01-24,0.0,1.4527791807574324
2022-01-25,0.0,1.4527791807574324
2022-01-26,0.0,1.4527791807574324
2022-01-27,0.0,1.4527791807574324
2022-01-28,0.0,1.4527791807574324
2022-01-29,0.0,1.4527791807574324
2022-01-30,0.0,1.4527791807574324
2022-01-31,0.0,1.4527791807574324
2022-02-01,0.0,1.4527791807574324
2022-02-02,0.0,1.4527791807574324
2022-02-03,0.0,1.4527791807574324
2022-02-04,0.0,1.4527791807574324
2022-02-05,0.0,1.4527791807574324
2022-02-06,0.0,1.4527791807574324
2022-02-07,0.0,1.4527791807574324
2022-02-08,0.0,1.4527791807574324
2022-02-09,0.0,1.4527791807574324
2022-02-10,0.0,1.4527791807574324
2022-02-11,0.0,1.4527791807574324
2022-02-12,0.0,1.4527791807574324
2022-02-13,0.0,1.4527791807574324
2022-02-14,0.0,1.4527791807574324
2022-02-15,0.0,1.4527791807574324
2022-02-16,0.0,1.4527791807574324
2022-02-17,0.0,1.4527791807574324
2022-02-18,0.0,1.4527791807574324
2022-02-19,0.0,1.4527791807574324
2022-02-20,0.0,1.4527791807574324
2022-02-21,0.0,1.4527791807574324
2022-02-22,0.0,1.4527791807574324
2022-02-23,0.0,1.4527791807574324
2022-02-24,0.0,1.4527791807574324
2022-02-25,0.0,1.4527791807574324
2022-02-26,0.0,1.4527791807574324
2022-02-27,0.0,1.4527791807574324
2022-02-28,0.0,1.4527791807574324
2022-03-01,0.0,1.4527791807574324
2022-03-02,0.0,1.4527791807574324
2022-03-03,0.0,1.4527791807574324
2022-03-04,0.0,1.4527791807574324
2022-03-05,0.0,1.4527791807574324
2022-03-06,0.0,1.4527791807574324
2022-03-07,0.0,1.4527791807574324
2022-03-08,0.0,1.4527791807574324
2022-03-09,0.0,1.4527791807574324
2022-03-10,0.0,1.4527791807574324
2022-03-11,0.0,1.4527791807574324
2022-03-12,0.0,1.4527791807574324
2022-03-13,0.0,1.4527791807574324
2022-03-14,0.0,1.4527791807574324
2022-03-15,0.0,1.4527791807574324
2022-03-16,0.0,1.4527791807574324
2022-03-17,0.0,1.4527791807574324
2022-03-18,0.0,1.4527791807574324
2022-03-19,0.0,1.4527791807574324
2022-03-20,0.0,1.4527791807574324
2022-03-21,0.0,1.4527791807574324
2022-03-22,0.0,1.4527791807574324
2022-03-23,0.0,1.4527791807574324
2022-03-24,0.0,1.4527791807574324
2022-03-25,0.0,1.4527791807574324
2022-03-26,0.0,1.4527791807574324
2022-03-27,0.0,1.4527791807574324
2022-03-28,0.0,1.4527791807574324
2022-03-29,0.0,1.4527791807574324
2022-03-30,0.0,1.4527791807574324
2022-03-31,0.0,1.4527791807574324
2022-04-01,0.0,1.4527791807574324
2022-04-02,0.0,1.4527791807574324
2022-04-03,0.0,1.4527791807574324
2022-04-04,0.0,1.4527791807574324
2022-04-05,0.0,1.4527791807574324
2022-04-06,0.0,1.4527791807574324
2022-04-07,0.0,1.4527791807574324
2022-04-08,0.0,1.4527791807574324
2022-04-09,0.0,1.4527791807574324
2022-04-10,0.0,1.4527791807574324
2022-04-11,0.0,1.4527791807574324
2022-04-12,0.0,1.4527791807574324
2022-04-13,0.0,1.4527791807574324
2022-04-14,0.0,1.4527791807574324
2022-04-15,0.0,1.4527791807574324
2022-04-16,0.0,1.4527791807574324
2022-04-17,0.0,1.4527791807574324
2022-04-18,0.0,1.4527791807574324
2022-04-19,0.0,1.4527791807574324
2022-04-20,0.0,1.4527791807574324
2022-04-21,0.0,1.4527791807574324
2022-04-22,0.0,1.4527791807574324
2022-04-23,0.0,1.4527791807574324
2022-04-24,0.0,1.4527791807574324
2022-04-25,0.0,1.4527791807574324
2022-04-26,0.0,1.4527791807574324
2022-04-27,0.0,1.4527791807574324
2022-04-28,0.0,1.4527791807574324
2022-04-29,0.0,1.4527791807574324
2022-04-30,0.0,1.4527791807574324
2022-05-01,0.0,1.4527791807574324
2022-05-02,0.0,1.4527791807574324
2022-05-03,0.0,1.4527791807574324
2022-05-04,0.0,1.4527791807574324
2022-05-05,0.0,1.4527791807574324
2022-05-06,0.0,1.4527791807574324
2022-05-07,0.0,1.4527791807574324
2022-05-08,0.0,1.4527791807574324
2022-05-09,0.0,1.4527791807574324
2022-05-10,0.0,1.4527791807574324
2022-05-11,0.0,1.4527791807574324
2022-05-12,0.0,1.4527791807574324
2022-05-13,0.0,1.4527791807574324
2022-05-14,0.0,1.4527791807574324
2022-05-15,0.0,1.4527791807574324
2022-05-16,0.0,1.4527791807574324
2022-05-17,0.0,1.4527791807574324
2022-05-18,0.0,1.4527791807574324
2022-05-19,0.0,1.4527791807574324
2022-05-20,0.0,1.4527791807574324
2022-05-21,0.0,1.4527791807574324
2022-05-22,0.0,1.4527791807574324
2022-05-23,0.0,1.4527791807574324
2022-05-24,0.0,1.4527791807574324
2022-05-25,0.0,1.4527791807574324
2022-05-26,0.0,1.4527791807574324
2022-05-27,0.0,1.4527791807574324
2022-05-28,0.0,1.4527791807574324
2022-05-29,0.0,1.4527791807574324
2022-05-30,0.0,1.4527791807574324
2022-05-31,0.0,1.4527791807574324
2022-06-01,0.0,1.4527791807574324
2022-06-02,0.0,1.4527791807574324
